PZN;Wirkstoffe;Artikelname (Hauptbegriff);Anbietername;Volumen (Bezugsgröße);Einh. (Bezugsgr.);Menge;Einh.;PpU (APU exkl. NBR);NBR;Erstattungsb.;APU / HAP;Taxe-EK;HR ges.;Ges. VK;V;DRF-Bez.;Aufnahme;Wirkstoffe und Mengen
14219328;Abemaciclib;VERZENIOS;Lilly;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;01.11.2018;Abemaciclib 150 mg
14281416;Abemaciclib;VERZENIOS;Lilly;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;01.11.2018;Abemaciclib 150 mg
14219357;Abemaciclib;VERZENIOS;Lilly;;;56;St;2674;0;0;2674;2712,5;187,18;3334,9;;Filmtabletten;01.11.2018;Abemaciclib 150 mg
14376105;Abemaciclib;VERZENIOS;Lilly;;;168;St;8022;0;0;8022;8060,5;561,54;9889,95;;Filmtabletten;01.04.2019;Abemaciclib 150 mg
12549903;Simoctocog alfa;VIHUMA;Biotest-Ph.;;;1;St;0;0;218,75;218,75;0;0;0;;Pulver u. Lösungsmittel zur Herstellung einer Injektionslsg.;01.04.2017;Simoctocog alfa 250 I.E.
12549926;Simoctocog alfa;VIHUMA;Biotest-Ph.;;;1;St;0;0;437,5;437,5;0;0;0;;Pulver u. Lösungsmittel zur Herstellung einer Injektionslsg.;01.04.2017;Simoctocog alfa 500 I.E.
12549932;Simoctocog alfa;VIHUMA;Biotest-Ph.;;;1;St;0;0;875;875;0;0;0;;Pulver u. Lösungsmittel zur Herstellung einer Injektionslsg.;01.04.2017;Simoctocog alfa 1000 I.E.
12549949;Simoctocog alfa;VIHUMA;Biotest-Ph.;;;1;St;0;0;1750;1750;0;0;0;;Pulver u. Lösungsmittel zur Herstellung einer Injektionslsg.;01.04.2017;Simoctocog alfa 2000 I.E.
14358521;Simoctocog alfa;VIHUMA;Biotest-Ph.;;;1;St;0;0;2625;2625;0;0;0;;Pulver u. Lösungsmittel zur Herstellung einer Injektionslsg.;15.03.2019;Simoctocog alfa 3000 I.E.
14358538;Simoctocog alfa;VIHUMA;Biotest-Ph.;;;1;St;0;0;3500;3500;0;0;0;;Pulver u. Lösungsmittel zur Herstellung einer Injektionslsg.;15.03.2019;Simoctocog alfa 4000 I.E.
10206688;Elosulfase alfa;VIMIZIM;Biomarin Inter.;5;ml;1X5;ml;890;150;740;740;764,01;0;946,63;;Ampullen;01.06.2014;Elosulfase alfa 5 mg
14218599;Dacomitinib-1-Wasser;VIZIMPRO;Pfizer Pharma;;;30;St;3885;0;0;3885;3923,5;271,95;4819,23;;Filmtabletten;01.05.2019;Dacomitinib-1-Wasser 15,58 mg
14218607;Dacomitinib-1-Wasser;VIZIMPRO;Pfizer Pharma;;;30;St;3885;0;0;3885;3923,5;271,95;4819,23;;Filmtabletten;01.05.2019;Dacomitinib-1-Wasser 31,15 mg
14218636;Dacomitinib-1-Wasser;VIZIMPRO;Pfizer Pharma;;;30;St;3885;0;0;3885;3923,5;271,95;4819,23;;Filmtabletten;01.05.2019;Dacomitinib-1-Wasser 46,73 mg
13655317;Sofosbuvir | Velpatasvir | Voxilaprevir;VOSEVI;Gilead Scien.;;;28;St;18115;1815;16300;16300;16338,5;0;20036,29;;Filmtabletten;01.09.2017;Sofosbuvir 400 mg | Voxilaprevir 100 mg | Velpatasvir 100 mg
09275388;Tafamidis meglumin;VYNDAQEL;Pfizer Pharma;;;30;St;15238,6;4381,1;10857,5;10857,5;10896;0;13365,41;;Weichkapseln;15.12.2011;Tafamidis meglumin 20 mg
14288559;Cytarabin, liposomal | Daunorubicin, liposomal;VYXEOS;Jazz Pharmac.;;;1;St;6300;1150;5150;5150;5188,5;360,5;6369,74;;Pulver zur Herstellung eines Infusionslösungskonzentrates;01.10.2018;Daunorubicin, liposomal 44 mg | Cytarabin, liposomal 100 mg
11617117;Pitolisant hydrochlorid;WAKIX;Bioprojet;;;30;St;465;155;310;310;320,47;0;402,98;;Filmtabletten;01.08.2016;Pitolisant hydrochlorid 5 mg
11617123;Pitolisant hydrochlorid;WAKIX;Bioprojet;;;30;St;465;155;310;310;320,47;0;402,98;;Filmtabletten;01.08.2016;Pitolisant hydrochlorid 20 mg
13748964;Pitolisant hydrochlorid;WAKIX;Bioprojet;;;3X30;St;1395;465;930;930;960;0;1186,86;;Filmtabletten;01.05.2018;Pitolisant hydrochlorid 20 mg
15880627;Safinamid mesilat;XADAGO;Zambon;;;14;St;0;0;0;0;0;0;0;;Filmtabletten;15.01.2020;Safinamid mesilat 65,89 mg
10938049;Safinamid mesilat;XADAGO;Zambon;;;30;St;65,34;0;65,34;65,34;68,1;0;93,65;;Filmtabletten;15.05.2015;Safinamid mesilat 65,89 mg
10938032;Safinamid mesilat;XADAGO;Zambon;;;100;St;217,81;0;217,81;217,81;225,37;0;286,42;;Filmtabletten;15.05.2015;Safinamid mesilat 65,89 mg
15880610;Safinamid mesilat;XADAGO;Zambon;;;14;St;0;0;0;0;0;0;0;;Filmtabletten;15.01.2020;Safinamid mesilat 131,79 mg
10938026;Safinamid mesilat;XADAGO;Zambon;;;30;St;65,34;0;65,34;65,34;68,1;0;93,65;;Filmtabletten;15.05.2015;Safinamid mesilat 131,79 mg
10937995;Safinamid mesilat;XADAGO;Zambon;;;100;St;217,81;0;217,81;217,81;225,37;0;286,42;;Filmtabletten;15.05.2015;Safinamid mesilat 131,79 mg
09884704;Crizotinib;XALKORI;Pfizer Pharma;;;60;St;5890;2386;3504;3504;3542,5;0;4352,23;;Hartkapseln;15.11.2012;Crizotinib 200 mg
09884710;Crizotinib;XALKORI;Pfizer Pharma;;;60;St;5890;1510;4380;4380;4418,5;0;5425,95;;Hartkapseln;15.11.2012;Crizotinib 250 mg
09517673;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;28;St;40,04;32,2;7,84;7,84;8,79;0;20,96;;Filmtabletten;15.03.2012;Sitagliptin phosphat-1-Wasser 32,12 mg
09517704;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;15.03.2012;Sitagliptin phosphat-1-Wasser 32,12 mg
09517696;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;98;St;140,14;112,7;27,44;27,44;29;0;45,73;;Filmtabletten;15.03.2012;Sitagliptin phosphat-1-Wasser 32,12 mg
09517710;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;28;St;40,04;24,08;15,96;15,96;17,16;0;31,21;;Filmtabletten;01.04.2012;Sitagliptin phosphat-1-Wasser 64,24 mg
09517733;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;01.04.2012;Sitagliptin phosphat-1-Wasser 64,24 mg
09517727;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;98;St;140,14;84,28;55,86;55,86;58,32;0;81,67;;Filmtabletten;01.04.2012;Sitagliptin phosphat-1-Wasser 64,24 mg
04260525;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;28;St;40,04;11,48;28,56;28,56;30,16;0;47,15;;Filmtabletten;01.04.2008;Sitagliptin phosphat-1-Wasser 128,48 mg
04260548;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;28;St;0;0;0;0;0;0;0;;Filmtabletten;01.04.2008;Sitagliptin phosphat-1-Wasser 128,48 mg
04260531;Sitagliptin phosphat-1-Wasser;XELEVIA;Berlin-Ch.;;;98;St;140,14;40,18;99,96;99,96;103,81;0;137,42;;Filmtabletten;01.04.2008;Sitagliptin phosphat-1-Wasser 128,48 mg
07211533;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;56;St;1150,8;337,65;813,15;813,15;839,46;0;1039,11;;Filmtabletten;01.05.2017;Tofacitinib citrat 8,08 mg
13835634;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;56;St;0;0;0;0;0;0;0;;Filmtabletten;01.07.2018;Tofacitinib citrat 8,08 mg
13577882;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;182;St;3740,1;1097,36;2642,74;2642,74;2681,24;0;3296,59;;Filmtabletten;15.08.2017;Tofacitinib citrat 8,08 mg
14155692;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;56;St;2301,6;675,3;1626,3;1626,3;1664,8;0;2050,73;;Filmtabletten;01.09.2018;Tofacitinib citrat 16,15 mg
14155723;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;56;St;0;0;0;0;0;0;0;;Filmtabletten;01.09.2018;Tofacitinib citrat 16,15 mg
14155700;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;112;St;4603,2;1350,6;3252,6;3252,6;3291,1;0;4044,08;;Filmtabletten;01.09.2018;Tofacitinib citrat 16,15 mg
14155717;Tofacitinib citrat;XELJANZ;Pfizer Pharma;;;182;St;7480,2;2194,72;5285,48;5285,48;5323,98;0;6535,79;;Filmtabletten;01.09.2018;Tofacitinib citrat 16,15 mg
13598269;Telotristat etiprat;XERMELO;Ipsen Pharma;;;90;St;1888;666,12;1221,88;1221,88;1260,38;85,53;1555,03;;Filmtabletten;15.10.2017;Telotristat etiprat 327,9 mg
10126297;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser | Metformin hydrochlorid;XIGDUO;AstraZeneca;;;56;St;36,4;15,52;20,88;20,88;22,24;1,46;37,45;;Filmtabletten;15.02.2014;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser 6,15 mg | Metformin hydrochlorid 850 mg
10126570;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser | Metformin hydrochlorid;XIGDUO;AstraZeneca;;;60;St;0;0;0;0;0;0;0;;Filmtabletten;15.02.2014;Metformin hydrochlorid 850 mg | Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser 6,15 mg
10126564;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser | Metformin hydrochlorid;XIGDUO;AstraZeneca;;;196;St;127,4;54,3;73,1;73,1;76,1;5,12;103,46;;Filmtabletten;15.02.2014;Metformin hydrochlorid 850 mg | Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser 6,15 mg
10126587;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser | Metformin hydrochlorid;XIGDUO;AstraZeneca;;;56;St;36,4;15,52;20,88;20,88;22,24;1,46;37,45;;Filmtabletten;15.02.2014;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser 6,15 mg | Metformin hydrochlorid 1000 mg
10126601;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser | Metformin hydrochlorid;XIGDUO;AstraZeneca;;;60;St;0;0;0;0;0;0;0;;Filmtabletten;15.02.2014;Metformin hydrochlorid 1000 mg | Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser 6,15 mg
10126593;Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser | Metformin hydrochlorid;XIGDUO;AstraZeneca;;;196;St;127,4;54,3;73,1;73,1;76,1;5,12;103,46;;Filmtabletten;15.02.2014;Metformin hydrochlorid 1000 mg | Dapagliflozin-[(2S)-Propan-1,2-diol] (1:1)-1-Wasser 6,15 mg
11595344;[²²³Ra]Radium chlorid;XOFIGO;Bayer Vital Ph.;6;ml;1;St;5489;804;4685;4685;0;0;0;;Injektionslösung;15.04.2016;[²²³Ra]Radium chlorid 6,6 MBq
13980224;Enzalutamid;XTANDI;Astellas;;;112;St;3718;972,66;2745,34;2745,34;2783,84;0;3422,34;;Filmtabletten;15.07.2018;Enzalutamid 40 mg
07657855;Enzalutamid;XTANDI;Astellas;;;112;St;3718;972,66;2745,34;2745,34;2783,84;0;3422,34;AV;Weichkapseln;01.09.2013;Enzalutamid 40 mg
13975482;Tiotropium bromid-1-Wasser | Olodaterol hydrochlorid;YANIMO;Boehringer Ing.;;;8X4;ml;0;0;0;0;0;0;0;AV;Inhalationslösung;01.05.2018;Tiotropium bromid-1-Wasser 3,12 µg | Olodaterol hydrochlorid 2,74 µg
08869134;Ipilimumab;YERVOY;Brist.My.Squibb;10;ml;10;ml;4250;1187,14;3062,86;3062,86;3101,36;214,4;3811,52;;Infusionslösungskonzentrat;01.08.2011;Ipilimumab 50 mg
08869140;Ipilimumab;YERVOY;Brist.My.Squibb;0,04;l;40;ml;17000;4748,56;12251,44;12251,44;12289,94;857,6;15073,97;;Infusionslösungskonzentrat;01.08.2011;Ipilimumab 200 mg
15432366;T-Lymphozyten zur Expression der HSV-TK Mut2 als Suizidgen, gentechnisch verändert;ZALMOXIS;Molmed;;;1;P;130000;0;130000;130000;130000;0;0;;Infusionsbeutel;15.02.2019;T-Lymphozyten zur Expression der HSV-TK Mut2 als Suizidgen, gentechnisch verändert
03800333;Aflibercept;ZALTRAP;Sanofi-Aventis;4;ml;4;ml;409;109;300;300;310,15;0;390,33;;Infusionslösungskonzentrat;01.03.2013;Aflibercept 100 mg
03800356;Aflibercept;ZALTRAP;Sanofi-Aventis;4;ml;4;ml;0;0;0;0;0;0;0;;Infusionslösungskonzentrat;01.03.2013;Aflibercept 100 mg
03800362;Aflibercept;ZALTRAP;Sanofi-Aventis;8;ml;8;ml;818;218;600;600;619,6;0;769,63;;Infusionslösungskonzentrat;01.03.2013;Aflibercept 200 mg
03800379;Aflibercept;ZALTRAP;Sanofi-Aventis;8;ml;8;ml;0;0;0;0;0;0;0;;Infusionslösungskonzentrat;01.03.2013;Aflibercept 200 mg
13722479;Niraparib tosilat-1-Wasser;ZEJULA;GlaxoSmithKl.;;;56;St;4462,5;0;0;4462,5;4462,5;312,38;5479,88;;Hartkapseln;15.12.2017;Niraparib tosilat-1-Wasser 159,37 mg
13722485;Niraparib tosilat-1-Wasser;ZEJULA;GlaxoSmithKl.;;;84;St;6693,75;0;0;6693,75;6693,75;468,56;8214,71;;Hartkapseln;15.12.2017;Niraparib tosilat-1-Wasser 159,37 mg
09233438;Vemurafenib hypromellose acetat succinat;ZELBORAF;Roche Ph.;;;56;St;2310;1138,34;1171,66;1171,66;1209,27;82,02;1492,39;;Filmtabletten;15.03.2012;Vemurafenib hypromellose acetat succinat
11320392;Elbasvir | Grazoprevir;ZEPATIER;MSD Sharp&Dohme;;;28;St;9577,61;674,05;8903,56;7024,03;7062,53;0;8666,73;;Filmtabletten;15.12.2016;Elbasvir 50 mg | Grazoprevir 100 mg
11853757;Bezlotoxumab;ZINPLAVA;MSD Sharp&Dohme;40;ml;1;St;2950;589,79;2360,21;2360,21;2398,71;165,21;2950,28;;Infusionslösungskonzentrat;01.04.2018;Bezlotoxumab 1000 mg
10793378;Idelalisib;ZYDELIG;Gilead Scien.;;;60;St;4500;847,04;3652,96;3652,96;3691,46;255,71;4534,8;;Filmtabletten;15.10.2014;Idelalisib 100 mg
10793384;Idelalisib;ZYDELIG;Gilead Scien.;;;60;St;4500;847,04;3652,96;3652,96;3691,46;255,71;4534,8;;Filmtabletten;15.10.2014;Idelalisib 150 mg
13864104;Ceritinib;ZYKADIA;Novartis Pharma;;;90;St;7315,07;2871,17;4443,9;4443,9;4482,4;0;5504,26;;Hartkapseln;15.06.2018;Ceritinib 150 mg
11095759;Ceritinib;ZYKADIA;Novartis Pharma;;;3X50;St;7315,07;2871,17;4443,9;4443,9;4482,4;0;5504,26;AV;Hartkapseln;01.07.2015;Ceritinib 150 mg
12410111;Abirateron acetat;ZYTIGA;Janssen-Cilag;;;56;St;4106,67;1282,9;2823,77;2823,77;2862,27;0;3518,47;;Filmtabletten;01.02.2017;Abirateron acetat 500 mg
